ORG_ID,DEPARTAMENTO_PAV,BANK_ACCOUNT_ID,BANK_ACCOUNT_NAME,BANK_ACCOUNT_NUM,RECEIPT_DATE,RECEIPT_NUMBER,ACTIVITY_ID,ACTIVITY_NAME,ACTIVITY_DESCRIPTION,ACT_IPLAUKU_SALTINIS,ACT_IPL_SALTINIO_PAV,ACT_IPL_SALTINIO_EIL_NR,ACT_IMOKOS_KODAS,ACT_EILES_NR,AMOUNT,RECEIPT_ID
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-MAY-15,512882528,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,10148.6,1781353
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-MAY-15,512882540,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,21400.35,1781350
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-MAY-15,512862319,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,10000,1781348
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,04-MAY-15,512585972,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,36475,1780499
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,30-APR-15,511546076,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,23827,1778741
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,29-APR-15,511392975,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,31200.73,1777920
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,29-APR-15,511308038,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,535864.66,1777919
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,28-APR-15,511139744,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,5116,1776620
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,28-APR-15,511081837,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,38552.66,1776619
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,27-APR-15,510796855,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,400,1775282
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,24-APR-15,510509104,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,5970,1774387
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,22-APR-15,510029223,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,12661.31,1773019
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,17-APR-15,509091577,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,10912,1766910
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,17-APR-15,509108656,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,835090,1766907
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,14-APR-15,508364608,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,6700,1761637
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,07-APR-15,506823905,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,38621.26,1750598
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,03-APR-15,506412566,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,21381.75,1749017
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,03-MAR-15,499054631,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,2979.98,1745855
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,02-MAR-15,498764905,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,11100,1745770
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,01-APR-15,506019561,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,16067.49,1745763
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,31-MAR-15,505302134,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,496445.86,1745532
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,30-MAR-15,504874329,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,31091.06,1743145
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,27-MAR-15,504545587,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,32997.25,1736817
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,27-MAR-15,504534367,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,469441,1736816
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,26-MAR-15,504317744,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,4590,1733263
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,23-MAR-15,503552380,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,9327.02,1726353
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,19-MAR-15,502895264,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,10024.85,1722438
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,19-MAR-15,502895268,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,812.38,1722436
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,19-MAR-15,502882841,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,358109,1722435
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,19-MAR-15,502879350,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,4613.25,1722433
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,27-FEB-15,497702726,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,3887.13,1719940
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,13-MAR-15,501442757,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,4465.2,1717802
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,06-MAR-15,499805864,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,.58,1713052
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,06-MAR-15,499844350,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,626353,1713046
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-MAR-15,499526376,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,19053.04,1711853
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-MAR-15,499526372,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,564.7,1711852
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-MAR-15,499524243,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,15524.39,1711851
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,26-FEB-15,497359500,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,18434.29,1708417
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,26-FEB-15,497357824,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,41601.27,1708414
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,27-FEB-15,497702742,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,16569.71,1701578
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,25-FEB-15,497153824,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,9940.67,1695452
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,25-FEB-15,497153796,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,37916.48,1695451
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,24-FEB-15,496741812,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,118059,1695329
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,24-FEB-15,496739221,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,850,1695328
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,24-FEB-15,496739217,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,18400,1695327
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,18-FEB-15,495322660,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,16860.18,1690326
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,18-FEB-15,495363751,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,276800,1690309
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,18-FEB-15,495362065,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,812.38,1690308
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,18-FEB-15,495322672,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,911,1690307
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,11-FEB-15,493855777,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,12420.3,1663330
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,06-FEB-15,492584175,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,9200,1648028
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-FEB-15,492300729,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,34306.54,1647420
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,05-FEB-15,492300741,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,25095.29,1647417
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,30-JAN-15,490521215,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,11719.53,1646929
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,30-JAN-15,490430730,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,75467.51,1646925
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,03-FEB-15,491797730,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,5515.78,1647144
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,23-JAN-15,488858054,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,11741,1645770
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,21-JAN-15,488371944,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,615653.3,1645034
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,19-JAN-15,487633936,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,35116.62,1644624
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,14-JAN-15,486468223,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,15211.26,1643247
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,08-JAN-15,484909030,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,4554,1642781
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,12-JAN-15,485665333,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,66927.57,1643068
1366,"Biudžeto skyrius EUR",99942,LT267180300001130337,LT267180300001130337,12-JAN-15,485665325,5675,"BIUD.: Spec. lėšos (Tėvų mok.)","Įmokos už išlaikymą švietimo, soc. apsaugos ir kitose įstaigose",KITOS,"Kitos pajamos",2,98,,137048.19,1643067
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,03-MAY-16,FC1379396713,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,300,2148285
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,29-APR-16,FC1375119415,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,334.67,2145323
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,28-APR-16,FC1374603651,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,66000,2144244
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,01-APR-16,FC1348613215,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,334.67,2112858
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,31-MAR-16,FC1346623707,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,300,2112163
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,10-MAR-16,FC1327758794,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,17000,2110780
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,10-MAR-16,FC1327473139,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,34000,2110775
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,30-MAR-16,FC1345509475,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,20617.33,2109750
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,01-MAR-16,FC1319035859,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,25000,2077930
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,01-MAR-16,FC1318519177,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,300,2077814
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,29-FEB-16,FC1317159842,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,1306.71,2076789
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,29-FEB-16,FC1316367969,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,334.67,2074873
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,10-FEB-16,FC1298829904,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,100,2049979
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,29-JAN-16,FC1287889220,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,20000,2043386
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,29-JAN-16,FC1287640933,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,5000,2043376
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,29-JAN-16,FC1287316703,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,534.67,2043362
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,06-JAN-16,FC1266690120,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,634.67,2017144
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,31-DEC-15,FC1261429084,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,2677.31,2016061
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,31-DEC-15,FC1261164023,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,18500.84,2016041
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,31-DEC-15,FC1261126996,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,7954.06,2016039
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,31-DEC-15,FC1261472453,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,329.13,2016075
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,31-DEC-15,FC1261465090,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,425.63,2016074
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,23-DEC-15,FC1253068885,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,34.4,2010809
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,21-DEC-15,FC1250405211,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,29000,2005594
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,21-DEC-15,FC1250391407,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,39000,2005593
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,07-DEC-15,FC1234684499,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,25000,1985731
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,07-DEC-15,FC1234615628,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,5000,1985730
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,30-NOV-15,FC1226325994,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,37266.33,1980860
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,30-NOV-15,FC1226274123,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,32242.61,1980859
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,30-NOV-15,FC1226086722,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,634.67,1980856
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,20-NOV-15,FC1216588284,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,70000,1972575
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,20-NOV-15,FC1216507473,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,80000,1972572
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,17-NOV-15,FC1212886382,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,280000,1965895
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,17-NOV-15,FC1212835198,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,120000,1965894
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,16-NOV-15,FC1211790336,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,300000,1963254
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,13-NOV-15,FC1209490755,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,760000,1962373
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,13-NOV-15,FC1209442130,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,120000,1962372
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,11-NOV-15,FC1206623536,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,170000,1954951
1366,"Biudžeto skyrius EUR",99929,"32773 EUR biudž",LT954010042403632773,11-NOV-15,FC1206571199,5633,"BIUD.: PAJAMOS: Žemės nuoma","Žemės nuoma",KITOS,"Kitos pajamos",2,95,,130000,1954950
